Debit horaire;Heure;Etat trafic;Taux d'occupation
676.0;21;Fluide;12.97667
676.0;21;Fluide;5.07722
981.0;21;Pré-saturé;22.74111
457.0;21;Fluide;9.83722
457.0;21;Pré-saturé;25.56333
764.0;21;Fluide;7.62778
745.0;21;Fluide;4.20334
293.0;21;Inconnu;0.0
0.0;21;Fluide;10.94667
293.0;21;Fluide;8.44667
0.0;21;Fluide;2.76056
0.0;21;Fluide;5.25555
0.0;21;Fluide;6.15055
355.0;21;Fluide;2.54611
0.0;21;Fluide;1.52
0.0;21;Fluide;2.21111
1508.0;21;Pré-saturé;15.565
502.0;21;Fluide;4.23611
148.0;21;Fluide;2.55222
197.0;21;Fluide;2.14944
546.0;21;Fluide;9.58667
680.0;21;Fluide;4.63889
463.0;21;Fluide;3.53834
193.0;21;Saturé;40.33167
1203.0;21;Fluide;9.8
471.0;21;Fluide;6.84556
323.0;21;Fluide;5.86278
64.0;21;Fluide;0.06611
1462.0;21;Fluide;5.46055
546.0;21;Fluide;7.09945
132.0;21;Pré-saturé;25.51111
339.0;21;Fluide;2.29333
628.0;21;Fluide;0.64667
0.0;21;Fluide;1.23222
558.0;21;Pré-saturé;26.72
654.0;21;Fluide;7.54389
302.0;21;Fluide;0.07556
269.0;21;Fluide;4.47778
612.0;21;Fluide;5.01778
353.0;21;Inconnu;0.0
221.0;21;Fluide;6.37556
499.0;21;Fluide;6.57278
542.0;21;Fluide;6.37556
269.0;21;Fluide;4.04889
0.0;21;Fluide;1.94667
0.0;21;Fluide;0.09556
0.0;21;Fluide;7.40722
0.0;21;Fluide;10.33389
0.0;21;Fluide;2.74111
146.0;21;Pré-saturé;16.33222
0.0;21;Fluide;8.43889
551.0;21;Fluide;5.62
0.0;21;Fluide;0.95445
904.0;21;Inconnu;0.0
669.0;21;Fluide;5.575
824.0;21;Fluide;4.69278
612.0;21;Pré-saturé;22.03167
0.0;21;Fluide;3.29222
353.0;21;Fluide;9.805
795.0;21;Inconnu;0.0
576.8;21;Fluide;3.41889
77.0;21;Fluide;2.44667
820.0;21;Pré-saturé;26.30945
356.0;21;Fluide;8.69278
0.0;21;Fluide;4.84722
354.0;21;Fluide;2.67667
736.0;21;Fluide;3.665
480.0;21;Fluide;2.79611
683.0;21;Pré-saturé;17.76833
159.0;21;Inconnu;0.0
67.0;21;Inconnu;0.0
1070.0;21;Fluide;2.97778
0.0;21;Fluide;1.58722
140.0;21;Fluide;1.42556
668.0;21;Fluide;5.67889
228.0;21;Fluide;7.56778
668.0;21;Fluide;0.25945
268.0;21;Fluide;5.28722
67.0;21;Fluide;4.36611
175.0;21;Fluide;4.31722
0.0;21;Fluide;0.39167
1070.0;21;Fluide;12.49
175.0;21;Fluide;0.455
296.0;21;Fluide;2.65278
0.0;21;Fluide;5.05167
753.0;21;Fluide;2.77834
268.0;21;Fluide;1.74889
123.0;21;Fluide;0.44389
753.0;21;Fluide;10.88833
3165.0;21;Fluide;7.0
512.0;21;Fluide;2.925
22.0;21;Fluide;0.05
37.0;21;Fluide;0.05
123.0;21;Fluide;2.39167
123.0;21;Fluide;1.12611
476.0;21;Fluide;8.03278
476.0;21;Pré-saturé;17.73722
0.0;21;Fluide;14.57611
559.0;21;Fluide;7.86333
512.0;21;Fluide;3.49111
680.0;21;Fluide;3.09278
64.0;21;Fluide;10.825
488.0;21;Fluide;2.37722
422.0;21;Fluide;3.55333
0.0;21;Fluide;3.08445
276.0;21;Fluide;4.62167
0.0;21;Fluide;4.35778
0.0;21;Fluide;2.47945
410.0;21;Fluide;12.37056
452.0;21;Fluide;3.13667
452.0;21;Fluide;4.51389
820.0;21;Fluide;0.33944
508.0;21;Fluide;3.76778
188.0;21;Inconnu;0.0
96.0;21;Fluide;3.98833
558.0;21;Fluide;5.02056
559.0;21;Fluide;1.10556
354.0;21;Inconnu;0.0
0.0;21;Fluide;4.18722
393.0;21;Fluide;12.36389
1031.0;21;Fluide;3.05056
1569.0;21;Fluide;8.145
412.0;21;Fluide;5.25556
0.0;21;Fluide;4.75222
0.0;21;Fluide;3.57222
0.0;21;Fluide;0.54111
0.0;21;Fluide;5.28056
0.0;21;Fluide;11.15889
0.0;21;Fluide;2.04778
0.0;21;Fluide;2.665
154.0;21;Inconnu;0.0
1030.0;21;Fluide;4.90223
0.0;21;Fluide;1.37667
0.0;21;Pré-saturé;15.58778
0.0;21;Saturé;46.50945
55.0;21;Fluide;11.29445
107.0;21;Fluide;1.59
157.0;21;Fluide;1.13611
216.0;21;Fluide;3.18445
325.2;21;Fluide;1.75278
0.0;21;Fluide;10.94556
0.0;21;Fluide;4.42445
804.0;21;Fluide;5.62445
0.0;21;Fluide;9.67778
0.0;21;Fluide;2.30667
353.0;21;Fluide;4.25778
330.0;21;Inconnu;0.0
330.0;21;Fluide;2.28612
229.0;21;Fluide;1.40944
229.0;21;Fluide;11.24167
808.0;21;Fluide;11.81556
0.0;21;Pré-saturé;27.26111
1308.0;21;Pré-saturé;22.71056
0.0;21;Pré-saturé;22.71056
325.2;21;Fluide;3.20778
1543.0;21;Inconnu;0.0
410.0;21;Fluide;5.91833
0.0;21;Pré-saturé;19.79611
1505.0;21;Fluide;4.46722
1505.0;21;Fluide;4.58222
1176.0;21;Fluide;5.00611
1183.0;21;Fluide;0.63278
501.0;21;Fluide;3.83222
501.0;21;Fluide;7.15945
0.0;21;Fluide;1.08111
614.0;21;Fluide;0.97111
531.0;21;Inconnu;0.0
608.0;21;Fluide;2.95111
112.0;21;Fluide;3.12667
168.0;21;Fluide;1.68
403.0;21;Fluide;13.06111
403.0;21;Fluide;6.89611
795.0;21;Fluide;7.82722
0.0;21;Fluide;4.11945
879.0;21;Fluide;7.30056
0.0;21;Saturé;47.76278
428.0;21;Fluide;4.28778
428.0;21;Fluide;5.57278
0.0;21;Fluide;5.09945
352.0;21;Fluide;2.17
265.0;21;Fluide;5.53
284.0;21;Inconnu;0.0
284.0;21;Fluide;6.13444
790.0;21;Pré-saturé;20.08722
478.0;21;Fluide;5.10222
662.0;21;Fluide;3.40611
623.0;21;Fluide;0.92223
0.0;21;Fluide;0.88833
174.0;21;Fluide;1.71333
69.0;21;Fluide;3.13278
0.0;21;Fluide;4.34667
491.0;21;Fluide;5.05778
491.0;21;Fluide;4.68222
202.0;21;Fluide;5.33389
0.0;21;Fluide;3.74722
0.0;21;Fluide;1.17556
0.0;21;Fluide;3.25722
0.0;21;Fluide;3.77389
177.0;21;Fluide;1.50334
30.0;21;Fluide;0.04667
0.0;21;Fluide;2.31056
357.0;21;Fluide;7.74278
251.0;21;Fluide;1.32222
385.0;21;Fluide;7.89
0.0;21;Fluide;3.19056
194.0;21;Fluide;2.15722
0.0;21;Fluide;3.015
0.0;21;Fluide;5.90945
412.0;21;Fluide;4.465
367.0;21;Fluide;10.59889
378.0;21;Fluide;6.91389
506.0;21;Fluide;8.33833
186.0;21;Fluide;5.23
223.0;21;Fluide;5.83445
19.0;21;Inconnu;0.0
185.0;21;Fluide;4.32556
0.0;21;Fluide;3.73278
185.0;21;Inconnu;0.0
195.0;21;Fluide;2.15
0.0;21;Fluide;0.27222
138.0;21;Inconnu;0.0
0.0;21;Saturé;48.15445
138.0;21;Fluide;2.11833
148.0;21;Fluide;2.04056
610.0;21;Fluide;13.63111
0.0;21;Fluide;0.32056
0.0;21;Fluide;1.795
0.0;21;Fluide;6.75389
0.0;21;Fluide;5.02667
398.0;21;Inconnu;0.0
164.0;21;Inconnu;0.0
437.0;21;Fluide;3.37667
0.0;21;Fluide;1.49445
71.0;21;Inconnu;0.0
344.0;21;Fluide;3.99278
236.0;21;Fluide;1.52334
187.5;21;Inconnu;0.0
68.0;21;Fluide;0.84056
125.0;21;Fluide;2.01945
235.0;21;Pré-saturé;18.73333
960.0;21;Fluide;6.69167
335.0;21;Fluide;4.31278
0.0;21;Fluide;3.96
117.0;21;Fluide;1.13111
0.0;21;Fluide;2.84333
110.0;21;Fluide;1.89
307.0;21;Inconnu;0.0
604.0;21;Fluide;10.51389
604.0;21;Fluide;4.16222
220.0;21;Fluide;5.05167
960.0;21;Saturé;38.91389
0.0;21;Fluide;2.895
0.0;21;Fluide;1.61167
223.0;21;Fluide;1.11944
0.0;21;Fluide;2.18167
0.0;21;Fluide;5.53222
124.0;21;Fluide;0.77944
539.0;21;Fluide;4.8
1140.0;21;Fluide;3.95
1602.0;21;Fluide;5.8
0.0;21;Fluide;9.27556
539.0;21;Inconnu;0.0
1800.0;21;Fluide;6.95
0.0;21;Fluide;2.11722
2852.0;21;Fluide;10.25
1385.0;21;Fluide;4.9
92.0;21;Fluide;0.55
965.0;21;Pré-saturé;22.95167
675.0;21;Fluide;9.40222
323.0;21;Fluide;1.24555
501.0;21;Fluide;3.49222
88.0;21;Fluide;1.47
315.0;21;Fluide;2.01833
0.0;21;Fluide;3.82833
1555.0;21;Fluide;5.35
2405.0;21;Fluide;8.65
88.0;21;Fluide;0.35333
96.8;21;Fluide;1.93389
114.4;21;Fluide;1.93389
202.5;21;Fluide;6.37778
124.0;21;Fluide;1.47222
0.0;21;Fluide;0.94167
0.0;21;Fluide;1.86667
0.0;21;Fluide;1.14833
143.0;21;Fluide;5.91056
163.0;21;Fluide;2.93445
604.0;21;Fluide;4.465
685.0;21;Fluide;5.13056
169.0;21;Fluide;3.82889
662.0;21;Fluide;3.37111
662.0;21;Fluide;6.80389
488.0;21;Fluide;9.87445
488.0;21;Fluide;8.01445
199.0;21;Fluide;1.44056
501.0;21;Fluide;4.17278
317.0;21;Fluide;4.45111
297.0;21;Fluide;0.95222
171.0;21;Fluide;1.74056
1278.0;21;Inconnu;0.0
123.0;21;Fluide;2.29056
0.0;21;Fluide;5.55
3493.0;21;Fluide;8.95
493.0;21;Fluide;1.35
571.0;21;Fluide;1.95
3552.0;21;Pré-saturé;15.1
96.0;21;Inconnu;0.0
70.0;21;Fluide;1.40222
1104.0;21;Inconnu;0.0
396.0;21;Fluide;2.92556
0.0;21;Fluide;14.23833
0.0;21;Fluide;7.5
2176.0;21;Pré-saturé;16.25
538.0;21;Fluide;2.8
2808.0;21;Fluide;7.2
702.0;21;Fluide;3.3
2250.0;21;Fluide;13.35
2249.0;21;Fluide;13.1
2059.0;21;Fluide;5.7
3133.0;21;Fluide;8.9
3392.0;21;Fluide;9.4
5688.0;21;Pré-saturé;19.2
0.0;21;Fluide;13.65
0.0;21;Fluide;8.55
0.0;21;Fluide;10.2
69.0;21;Fluide;0.4
3725.0;21;Fluide;10.45
0.0;21;Pré-saturé;18.65
0.0;21;Fluide;14.4
3414.0;21;Fluide;9.45
4354.0;21;Fluide;7.85
160.0;21;Fluide;1.55889
160.0;21;Fluide;0.79056
176.0;21;Fluide;1.64056
86.0;21;Fluide;0.59334
0.0;21;Fluide;4.71611
167.0;21;Fluide;1.69333
167.0;21;Fluide;1.10667
1175.0;21;Fluide;3.97945
0.0;21;Pré-saturé;23.97889
0.0;21;Fluide;1.35556
733.0;21;Fluide;5.34
0.0;21;Fluide;2.60389
5597.0;21;Pré-saturé;19.3
4750.0;21;Pré-saturé;15.4
5425.0;21;Pré-saturé;17.55
5710.0;21;Pré-saturé;19.75
3165.0;21;Fluide;8.6
297.0;21;Inconnu;0.0
3351.0;21;Fluide;9.45
5462.0;21;Pré-saturé;23.4
137.0;21;Fluide;1.55722
323.0;21;Fluide;0.75722
138.0;21;Fluide;0.94945
0.0;21;Fluide;2.67611
244.8;21;Inconnu;0.0
637.0;21;Fluide;5.21556
623.0;21;Pré-saturé;21.07223
400.0;21;Inconnu;0.0
637.0;21;Inconnu;0.0
151.0;21;Pré-saturé;16.26222
0.0;21;Fluide;1.08278
0.0;21;Fluide;3.75556
99.0;21;Fluide;2.10722
218.0;21;Fluide;12.49889
126.0;21;Fluide;0.61389
126.0;21;Fluide;0.51
540.0;21;Fluide;1.88889
0.0;21;Fluide;3.09834
358.0;21;Fluide;0.85
484.0;21;Fluide;1.65
3423.0;21;Fluide;14.55
0.0;21;Fluide;2.65
0.0;21;Pré-saturé;15.25
496.0;21;Fluide;8.32389
614.0;21;Fluide;1.69945
3545.0;21;Fluide;14.9
0.0;21;Fluide;2.9
288.0;21;Fluide;3.35
0.0;21;Fluide;10.29722
0.0;21;Pré-saturé;23.72667
611.0;21;Inconnu;0.0
1718.0;21;Fluide;5.3
1172.0;21;Fluide;3.6
3346.0;21;Fluide;8.4
3262.0;21;Fluide;9.5
0.0;21;Fluide;6.35
0.0;21;Saturé;31.65778
0.0;21;Bloqué;69.65
1195.0;21;Fluide;8.7
0.0;21;Fluide;2.4
194.0;21;Fluide;3.35278
125.0;21;Fluide;1.48611
52.0;21;Fluide;4.88666
235.0;21;Fluide;14.21222
0.0;21;Fluide;1.63111
127.0;21;Fluide;2.81722
0.0;21;Fluide;10.62
345.0;21;Fluide;3.30222
428.0;21;Fluide;6.37111
345.0;21;Fluide;2.54278
140.0;21;Inconnu;0.0
140.0;21;Fluide;3.02611
292.0;21;Fluide;5.23333
87.0;21;Fluide;13.20945
449.0;21;Pré-saturé;24.93056
774.0;21;Fluide;9.41445
774.0;21;Fluide;7.12778
190.0;21;Fluide;4.21445
190.0;21;Fluide;2.93889
197.0;21;Fluide;1.33278
169.0;21;Fluide;2.72111
471.0;21;Fluide;3.62778
471.0;21;Inconnu;0.0
533.0;21;Inconnu;0.0
0.0;21;Fluide;0.49722
369.0;21;Fluide;7.92722
369.0;21;Inconnu;0.0
369.0;21;Fluide;8.11
0.0;21;Fluide;7.32167
127.0;21;Fluide;2.54222
110.0;21;Fluide;2.31222
110.0;21;Fluide;2.44
110.0;21;Pré-saturé;15.50223
0.0;21;Fluide;6.77444
977.0;21;Fluide;9.08444
0.0;21;Fluide;2.135
167.0;21;Inconnu;0.0
261.0;21;Fluide;6.12278
157.0;21;Fluide;0.58945
45.0;21;Fluide;4.93722
0.0;21;Fluide;1.99389
6.0;21;Fluide;6.38223
219.0;21;Fluide;1.13722
0.0;21;Fluide;1.08889
120.0;21;Fluide;3.03945
136.0;21;Fluide;0.61222
414.0;21;Fluide;5.85167
259.0;21;Fluide;3.70611
195.0;21;Fluide;4.80389
353.0;21;Fluide;4.06833
157.0;21;Fluide;2.92889
0.0;21;Fluide;1.15667
355.0;21;Inconnu;0.0
192.0;21;Fluide;2.10778
167.0;21;Fluide;4.68445
263.0;21;Fluide;5.22
42.0;21;Fluide;0.46
44.0;21;Fluide;1.06167
0.0;21;Pré-saturé;26.87278
0.0;21;Pré-saturé;18.20056
0.0;21;Pré-saturé;23.31389
11.0;21;Fluide;2.92722
0.0;21;Fluide;8.65167
102.0;21;Fluide;1.49833
0.0;21;Fluide;1.09667
102.0;21;Fluide;1.77389
45.0;21;Fluide;2.35556
219.0;21;Fluide;2.90833
0.0;21;Fluide;0.115
0.0;21;Fluide;5.13055
36.0;21;Fluide;0.70222
36.0;21;Fluide;0.83111
0.0;21;Fluide;0.35223
0.0;21;Fluide;0.42722
281.0;21;Fluide;4.35611
0.0;21;Fluide;4.10056
0.0;21;Pré-saturé;16.75
588.0;21;Fluide;5.19167
4657.0;21;Pré-saturé;15.1
0.0;21;Fluide;5.62
4793.0;21;Pré-saturé;15.5
3445.0;21;Fluide;9.35
464.0;21;Fluide;3.73
0.0;21;Fluide;0.92056
5491.0;21;Pré-saturé;18.5
654.0;21;Saturé;39.76445
149.0;21;Fluide;8.65278
470.0;21;Inconnu;0.0
659.0;21;Fluide;14.64945
431.0;21;Pré-saturé;20.22278
1329.0;21;Inconnu;0.0
197.0;20;Fluide;0.95
0.0;20;Inconnu;0.0
48.0;20;Fluide;0.59611
48.0;20;Fluide;1.77167
48.0;20;Fluide;4.11556
3722.0;20;Fluide;11.4
2525.0;20;Fluide;6.65
3390.0;20;Fluide;8.85
1975.0;20;Fluide;11.0
231.0;20;Fluide;1.1
98.0;20;Fluide;0.45
0.0;20;Fluide;11.15
0.0;20;Fluide;13.25
0.0;20;Fluide;10.85
1155.0;20;Fluide;6.95
3709.0;20;Fluide;10.0
3918.0;20;Fluide;10.95
2428.0;20;Fluide;6.55
4236.0;20;Fluide;12.0
194.7;20;Inconnu;0.0
84.0;20;Inconnu;0.0
115.0;20;Inconnu;0.0
76.0;20;Inconnu;0.0
981.0;20;Fluide;4.21222
0.0;20;Fluide;2.77889
787.0;20;Fluide;6.22445
3889.0;20;Fluide;10.8
0.0;20;Fluide;2.91556
4538.0;20;Pré-saturé;15.75
3788.0;20;Fluide;11.9
3203.0;20;Fluide;9.05
3936.0;20;Fluide;11.6
3695.0;20;Fluide;9.85
311.0;20;Inconnu;0.0
5026.0;20;Fluide;14.9
4502.0;20;Fluide;12.8
688.0;20;Fluide;2.45333
0.0;20;Fluide;4.91611
0.0;20;Fluide;1.67611
124.0;20;Fluide;1.20611
321.0;20;Fluide;0.78389
125.0;20;Fluide;1.18778
210.0;20;Fluide;1.23389
0.0;20;Fluide;4.01556
282.0;20;Inconnu;0.0
0.0;20;Fluide;3.66333
235.0;20;Fluide;2.955
265.0;20;Fluide;2.48222
281.0;20;Fluide;1.49278
423.0;20;Inconnu;0.0
265.0;20;Inconnu;0.0
182.0;20;Fluide;3.76111
0.0;20;Fluide;1.08556
0.0;20;Fluide;0.99556
0.0;20;Fluide;2.45833
169.0;20;Fluide;4.47611
158.0;20;Fluide;0.57278
158.0;20;Fluide;0.75611
0.0;20;Fluide;0.41333
0.0;20;Fluide;12.4
0.0;20;Fluide;8.5
2938.0;20;Fluide;11.25
3369.0;20;Fluide;13.9
0.0;20;Pré-saturé;15.3
587.0;20;Inconnu;0.0
383.0;20;Fluide;2.05
0.0;20;Fluide;14.95
633.0;20;Fluide;2.23167
522.0;20;Fluide;2.75
3626.0;20;Pré-saturé;15.0
291.0;20;Fluide;6.52111
0.0;20;Pré-saturé;20.34278
371.0;20;Fluide;2.56222
595.4;20;Inconnu;0.0
3600.0;20;Fluide;9.55
2424.0;20;Fluide;7.0
3099.0;20;Fluide;7.6
3400.0;20;Fluide;9.85
716.0;20;Fluide;3.55
3681.0;20;Fluide;9.4
3404.0;20;Fluide;8.85
0.0;20;Fluide;9.25
3752.0;20;Fluide;9.35
0.0;20;Saturé;47.85
0.0;20;Pré-saturé;21.65
0.0;20;Fluide;1.55
186.0;20;Fluide;1.795
359.0;20;Fluide;1.52945
99.0;20;Inconnu;0.0
34.0;20;Fluide;4.65111
209.0;20;Fluide;12.53945
0.0;20;Fluide;2.93945
135.0;20;Fluide;2.21611
508.0;20;Fluide;7.415
147.0;20;Fluide;2.40611
147.0;20;Fluide;3.45667
514.0;20;Fluide;3.14445
0.0;20;Fluide;6.015
678.0;20;Fluide;10.27167
0.0;20;Fluide;5.68223
454.0;20;Inconnu;0.0
740.0;20;Fluide;7.47722
844.0;20;Inconnu;0.0
954.0;20;Fluide;8.25167
844.0;20;Fluide;7.71
286.0;20;Inconnu;0.0
844.0;20;Fluide;8.25167
732.0;20;Fluide;7.60111
286.0;20;Saturé;35.60056
281.0;20;Fluide;4.67167
281.0;20;Fluide;3.87445
0.0;20;Fluide;5.05
548.0;20;Fluide;5.14611
654.0;20;Inconnu;0.0
454.0;20;Fluide;2.40667
0.0;20;Fluide;3.58389
286.0;20;Fluide;5.865
0.0;20;Fluide;4.98834
654.0;20;Fluide;12.32667
248.0;20;Fluide;2.42945
216.0;20;Fluide;2.20667
0.0;20;Fluide;1.07167
884.0;20;Fluide;6.72945
687.0;20;Fluide;1.03111
164.0;20;Inconnu;0.0
164.0;20;Fluide;2.97445
0.0;20;Fluide;1.435
222.0;20;Fluide;2.19334
125.0;20;Inconnu;0.0
222.0;20;Fluide;2.45334
0.0;20;Fluide;3.73667
142.0;20;Fluide;1.26445
352.0;20;Fluide;3.83222
352.0;20;Fluide;3.33222
352.0;20;Fluide;5.07167
283.0;20;Fluide;5.69389
220.0;20;Fluide;4.63834
0.0;20;Fluide;4.065
273.0;20;Inconnu;0.0
0.0;20;Fluide;2.67945
0.0;20;Fluide;1.37333
186.0;20;Inconnu;0.0
0.0;20;Fluide;10.36611
155.0;20;Inconnu;0.0
186.0;20;Fluide;0.7
155.0;20;Fluide;1.22722
0.0;20;Fluide;2.33889
152.0;20;Fluide;2.89334
0.0;20;Fluide;2.43445
152.0;20;Fluide;1.10945
162.0;20;Fluide;1.30833
0.0;20;Fluide;2.39278
0.0;20;Fluide;1.23667
0.0;20;Fluide;1.46
11.0;20;Fluide;0.0
11.0;20;Fluide;1.98278
174.0;20;Fluide;4.96167
394.0;20;Pré-saturé;20.84833
430.0;20;Fluide;6.585
198.0;20;Fluide;2.485
253.0;20;Fluide;1.26889
129.0;20;Fluide;4.11667
0.0;20;Fluide;3.49333
213.0;20;Fluide;3.66111
21.0;20;Fluide;0.25056
398.0;20;Inconnu;0.0
185.0;20;Inconnu;0.0
389.0;20;Fluide;14.77389
560.0;20;Fluide;2.52833
0.0;20;Fluide;2.05667
344.0;20;Fluide;5.97278
504.0;20;Fluide;7.82611
198.0;20;Saturé;40.95334
198.0;20;Fluide;3.57722
252.0;20;Fluide;4.24111
81.0;20;Pré-saturé;23.07834
130.0;20;Inconnu;0.0
93.0;20;Fluide;1.17334
0.0;20;Fluide;1.49889
134.0;20;Fluide;4.43333
0.0;20;Fluide;2.66723
134.0;20;Inconnu;0.0
252.0;20;Fluide;3.26722
292.0;20;Fluide;2.96278
548.0;20;Fluide;2.89278
0.0;20;Fluide;0.34889
0.0;20;Fluide;4.07778
232.0;20;Fluide;2.84389
135.0;20;Fluide;2.44445
160.0;20;Inconnu;0.0
628.0;20;Fluide;3.74667
0.0;20;Fluide;2.85167
0.0;20;Fluide;3.31389
0.0;20;Fluide;3.73111
0.0;20;Fluide;6.08334
378.0;20;Fluide;5.12945
0.0;20;Fluide;1.39611
597.0;20;Fluide;9.335
185.0;20;Fluide;1.24889
191.0;20;Inconnu;0.0
295.0;20;Inconnu;0.0
0.0;20;Fluide;0.67111
397.0;20;Fluide;4.14056
212.0;20;Inconnu;0.0
58.0;20;Fluide;0.78556
212.0;20;Fluide;0.56833
273.0;20;Fluide;3.73278
369.9;20;Inconnu;0.0
280.0;20;Inconnu;0.0
0.0;20;Fluide;0.62167
273.0;20;Fluide;0.61
193.0;20;Fluide;3.45445
3088.0;20;Fluide;11.17222
1592.0;20;Inconnu;0.0
486.0;20;Fluide;2.60833
191.0;20;Fluide;5.75556
0.0;20;Fluide;2.70833
0.0;20;Fluide;2.27945
7.0;20;Fluide;1.07056
410.0;20;Pré-saturé;22.82389
90.0;20;Inconnu;0.0
117.0;20;Fluide;2.18389
226.0;20;Fluide;6.87889
0.0;20;Pré-saturé;15.01945
0.0;20;Fluide;11.42056
846.0;20;Fluide;8.89556
222.0;20;Inconnu;0.0
0.0;20;Pré-saturé;19.67445
740.0;20;Fluide;5.59278
4024.0;20;Fluide;11.55
0.0;20;Fluide;4.40833
0.0;20;Fluide;3.94445
724.0;20;Fluide;5.835
724.0;20;Inconnu;0.0
919.0;20;Inconnu;0.0
34.0;20;Fluide;3.46778
34.0;20;Fluide;6.25834
34.0;20;Fluide;7.09667
588.0;20;Fluide;1.70722
588.0;20;Fluide;2.61722
293.0;20;Fluide;0.36611
338.0;20;Fluide;2.99944
454.0;20;Fluide;3.25445
261.0;20;Fluide;4.53167
0.0;20;Fluide;7.25
563.0;20;Fluide;2.95
104.0;20;Fluide;0.36778
687.0;20;Pré-saturé;18.05389
0.0;20;Fluide;2.15333
185.0;20;Fluide;1.08445
343.0;20;Bloqué;87.75889
876.0;20;Fluide;3.37278
60.0;20;Fluide;4.63889
56.0;20;Fluide;10.40278
60.0;20;Fluide;12.87611
56.0;20;Fluide;10.35111
375.0;20;Fluide;1.75556
3857.0;20;Fluide;11.1
375.0;20;Fluide;1.51278
96.0;20;Fluide;2.07
0.0;20;Fluide;3.895
338.0;20;Fluide;2.23334
0.0;20;Fluide;2.20111
821.0;20;Pré-saturé;15.11056
0.0;20;Fluide;12.59945
525.0;20;Fluide;5.71889
523.0;20;Inconnu;0.0
451.0;20;Fluide;5.09167
451.0;20;Inconnu;0.0
458.0;20;Fluide;3.26222
0.0;20;Fluide;4.05
653.0;20;Fluide;2.255
0.0;20;Fluide;3.91778
0.0;20;Fluide;0.44834
513.0;20;Fluide;2.58944
127.0;20;Fluide;9.08778
548.0;20;Inconnu;0.0
2491.0;20;Pré-saturé;18.94278
0.0;20;Fluide;3.58444
221.0;20;Fluide;1.615
346.0;20;Inconnu;0.0
300.0;20;Fluide;4.05444
221.0;20;Inconnu;0.0
300.0;20;Inconnu;0.0
199.0;20;Fluide;4.76611
846.0;20;Fluide;10.78945
767.0;20;Fluide;7.065
980.0;20;Fluide;5.99834
1459.0;20;Pré-saturé;18.19667
199.0;20;Inconnu;0.0
346.0;20;Fluide;2.36778
346.0;20;Fluide;4.96778
283.0;20;Fluide;5.17167
221.0;20;Fluide;4.39056
177.0;20;Inconnu;0.0
0.0;20;Fluide;5.12834
273.0;20;Fluide;3.43944
0.0;20;Fluide;2.94556
0.0;20;Fluide;0.0
205.0;20;Fluide;5.06056
412.0;20;Inconnu;0.0
53.0;20;Fluide;2.85
315.0;20;Fluide;13.68111
81.0;20;Inconnu;0.0
504.0;20;Fluide;11.82111
125.0;20;Fluide;2.225
643.0;20;Fluide;6.89944
194.0;20;Fluide;2.225
628.0;20;Fluide;5.46889
628.0;20;Fluide;2.89556
184.0;20;Fluide;7.98167
331.0;20;Fluide;3.60444
344.0;20;Fluide;7.03778
459.0;20;Fluide;6.67167
381.0;20;Fluide;1.57778
0.0;20;Fluide;1.04111
381.0;20;Inconnu;0.0
154.0;20;Fluide;2.85278
378.0;20;Fluide;5.12
525.0;20;Inconnu;0.0
438.0;20;Inconnu;0.0
438.0;20;Fluide;6.75667
0.0;20;Fluide;4.73333
312.0;20;Inconnu;0.0
508.0;20;Fluide;1.59778
548.0;20;Fluide;5.94167
1459.0;20;Pré-saturé;17.49389
151.0;20;Fluide;5.20945
647.0;20;Fluide;7.22056
0.0;20;Fluide;4.085
584.0;20;Fluide;4.73167
498.0;20;Fluide;7.30945
469.0;20;Fluide;12.09056
498.0;20;Inconnu;0.0
0.0;20;Fluide;2.06611
147.0;20;Fluide;7.795
375.0;20;Fluide;9.93333
413.0;20;Fluide;7.11667
147.0;20;Fluide;1.68889
335.0;20;Fluide;5.55723
497.0;20;Inconnu;0.0
413.0;20;Fluide;0.63945
524.0;20;Fluide;13.44278
428.0;20;Saturé;31.06444
524.0;20;Fluide;7.63556
428.0;20;Fluide;7.12389
0.0;20;Fluide;6.28834
0.0;20;Fluide;9.79667
243.0;20;Inconnu;0.0
0.0;20;Fluide;3.85056
419.0;20;Fluide;3.32555
295.0;20;Fluide;2.38111
309.0;20;Fluide;3.57556
412.0;20;Fluide;1.82389
127.0;20;Inconnu;0.0
147.0;20;Inconnu;0.0
362.0;20;Fluide;2.13945
0.0;20;Fluide;9.36722
613.0;20;Fluide;4.01056
3764.0;20;Fluide;10.25
3453.0;20;Fluide;9.95
166.0;20;Inconnu;0.0
249.0;20;Fluide;1.43333
0.0;20;Fluide;1.02945
1407.0;20;Fluide;1.10722
0.0;20;Fluide;9.05611
4217.0;20;Fluide;12.0
1592.0;20;Fluide;5.32167
1592.0;20;Fluide;8.55167
355.0;20;Fluide;1.70167
168.0;20;Fluide;3.62778
168.0;20;Fluide;0.98778
0.0;20;Fluide;2.19167
0.0;20;Fluide;1.09722
334.0;20;Fluide;4.88611
0.0;20;Fluide;2.03389
155.0;20;Fluide;3.81778
410.0;20;Inconnu;0.0
316.0;20;Inconnu;0.0
0.0;20;Fluide;4.29778
509.0;20;Inconnu;0.0
156.0;20;Fluide;2.87
120.0;20;Fluide;0.88445
120.0;20;Fluide;1.82278
165.0;20;Inconnu;0.0
120.0;20;Fluide;3.44167
234.0;20;Fluide;2.135
